id,date,home_team,away_team,home_goals,away_goals,Ball Possession_home,Ball Possession_away,Goal Attempts_home,Goal Attempts_away,Shots on Goal_home,Shots on Goal_away,Shots off Goal_home,Shots off Goal_away,Free Kicks_home,Free Kicks_away,Corner Kicks_home,Corner Kicks_away,Offsides_home,Offsides_away,Throw-ins_home,Throw-ins_away,Goalkeeper Saves_home,Goalkeeper Saves_away,Red Cards_home,Red Cards_away,Yellow Cards_home,Yellow Cards_away,result,Fouls_home,Fouls_away,Pass Success %_home,Pass Success %_away,Blocked Shots_home,Blocked Shots_away,Goal Kicks_home,Goal Kicks_away,Total Passes_home,Total Passes_away,Tackles_home,Tackles_away,Attacks_home,Attacks_away,Dangerous Attacks_home,Dangerous Attacks_away,Completed Passes_home,Completed Passes_away,Clearances Completed_home,Clearances Completed_away,Crosses Completed_home,Crosses Completed_away
I3RJd8qA,22.10.2022 14:00,Como,Benevento,2,1,34%,66%,5.0,13.0,4.0,5.0,0.0,8.0,15.0,20.0,3.0,9.0,4.0,1.0,16.0,29.0,4.0,2.0,0,0,2.0,5.0,H,16.0,13.0,,,1.0,0.0,,,226.0,410.0,18.0,6.0,62.0,109.0,15.0,67.0,150.0,332.0,,,,
0SGOeSbG,22.10.2022 14:00,Frosinone,Bari,1,0,67%,33%,20.0,4.0,3.0,1.0,9.0,3.0,9.0,15.0,9.0,1.0,0.0,0.0,28.0,14.0,1.0,2.0,0,1,6.0,3.0,H,15.0,9.0,,,8.0,0.0,,,514.0,261.0,11.0,12.0,131.0,53.0,60.0,13.0,437.0,170.0,,,,
8Y5bkQyp,22.10.2022 14:00,Reggio Calabria,Perugia,2,3,73%,27%,27.0,10.0,14.0,7.0,6.0,1.0,20.0,8.0,9.0,5.0,0.0,3.0,30.0,14.0,4.0,12.0,0,1,2.0,4.0,A,8.0,17.0,,,7.0,2.0,,,471.0,178.0,12.0,26.0,149.0,49.0,86.0,12.0,400.0,102.0,,,,
Q903lpij,22.10.2022 14:00,Spal,Cosenza,5,0,53%,47%,9.0,7.0,5.0,1.0,3.0,5.0,19.0,20.0,2.0,5.0,3.0,2.0,9.0,13.0,1.0,1.0,0,0,4.0,4.0,H,16.0,17.0,,,1.0,1.0,,,412.0,356.0,14.0,14.0,90.0,81.0,26.0,31.0,367.0,307.0,,,,
40a7m46d,22.10.2022 14:00,Sudtirol,Parma,1,0,28%,72%,4.0,16.0,3.0,4.0,1.0,9.0,15.0,12.0,0.0,8.0,1.0,1.0,25.0,25.0,4.0,2.0,0,1,2.0,3.0,H,12.0,12.0,,,0.0,3.0,,,225.0,569.0,18.0,9.0,83.0,128.0,21.0,74.0,131.0,488.0,,,,
UsoPzRMj,16.10.2022 16:15,Perugia,Sudtirol,1,2,63%,37%,12.0,8.0,3.0,3.0,4.0,2.0,15.0,18.0,9.0,3.0,0.0,1.0,35.0,23.0,1.0,2.0,0,0,4.0,1.0,A,18.0,14.0,,,5.0,3.0,,,450.0,265.0,17.0,16.0,117.0,99.0,55.0,40.0,342.0,152.0,,,,
O6XyniVi,15.10.2022 16:15,Bari,Ascoli,0,2,62%,38%,16.0,7.0,1.0,2.0,8.0,4.0,17.0,16.0,8.0,3.0,1.0,1.0,22.0,13.0,1.0,1.0,0,1,4.0,5.0,A,15.0,16.0,,,7.0,1.0,,,410.0,260.0,10.0,24.0,96.0,83.0,52.0,15.0,338.0,186.0,,,,
6VMtoBpb,15.10.2022 14:00,Benevento,Ternana,2,3,59%,41%,15.0,9.0,1.0,7.0,10.0,2.0,12.0,19.0,4.0,5.0,2.0,2.0,18.0,25.0,4.0,0.0,0,0,3.0,2.0,A,16.0,11.0,,,4.0,0.0,,,407.0,289.0,8.0,15.0,92.0,64.0,56.0,24.0,314.0,192.0,,,,
KYQppVa4,15.10.2022 14:00,Cagliari,Brescia,2,1,41%,59%,8.0,9.0,3.0,2.0,4.0,4.0,19.0,13.0,2.0,4.0,6.0,3.0,26.0,23.0,1.0,1.0,0,0,0.0,2.0,H,7.0,15.0,,,1.0,3.0,,,369.0,518.0,12.0,14.0,75.0,130.0,43.0,57.0,287.0,418.0,,,,
EeQlqkFA,15.10.2022 14:00,Cittadella,Spal,0,0,34%,66%,14.0,2.0,2.0,1.0,11.0,1.0,19.0,25.0,6.0,3.0,1.0,3.0,28.0,13.0,1.0,2.0,2,0,5.0,3.0,D,24.0,16.0,,,1.0,0.0,,,238.0,492.0,9.0,18.0,92.0,87.0,62.0,39.0,162.0,411.0,,,,
hnPhr9UG,15.10.2022 14:00,Cosenza,Genoa,1,2,46%,54%,4.0,12.0,2.0,7.0,2.0,3.0,19.0,18.0,3.0,7.0,1.0,3.0,20.0,22.0,5.0,1.0,0,1,2.0,2.0,A,17.0,16.0,,,0.0,2.0,,,368.0,427.0,18.0,9.0,77.0,115.0,24.0,59.0,286.0,336.0,,,,
K8eksTqN,15.10.2022 14:00,Modena,Como,5,1,50%,50%,19.0,11.0,9.0,3.0,7.0,6.0,20.0,13.0,11.0,5.0,1.0,3.0,16.0,20.0,2.0,4.0,0,0,4.0,3.0,H,11.0,17.0,,,3.0,2.0,,,372.0,366.0,6.0,23.0,106.0,78.0,64.0,31.0,305.0,298.0,,,,
bafgtmaT,15.10.2022 14:00,Palermo,Pisa,3,3,40%,60%,15.0,11.0,4.0,6.0,5.0,3.0,17.0,12.0,4.0,3.0,1.0,2.0,23.0,25.0,3.0,1.0,0,0,5.0,4.0,D,13.0,16.0,,,6.0,2.0,,,237.0,367.0,8.0,12.0,69.0,93.0,49.0,42.0,156.0,291.0,,,,
GvsLy77p,15.10.2022 14:00,Parma,Reggio Calabria,2,0,43%,57%,8.0,12.0,3.0,3.0,3.0,6.0,16.0,18.0,3.0,2.0,3.0,4.0,19.0,22.0,3.0,1.0,0,0,2.0,1.0,H,14.0,10.0,,,2.0,3.0,,,343.0,443.0,16.0,13.0,87.0,90.0,36.0,61.0,263.0,368.0,,,,
WnP7aAai,14.10.2022 20:30,Venezia,Frosinone,1,3,55%,45%,12.0,17.0,3.0,7.0,7.0,7.0,12.0,15.0,6.0,7.0,0.0,2.0,23.0,24.0,4.0,2.0,1,0,4.0,2.0,A,15.0,10.0,,,2.0,3.0,,,462.0,373.0,15.0,12.0,112.0,101.0,46.0,34.0,354.0,272.0,,,,
A372XiGb,09.10.2022 16:15,Como,Perugia,1,0,47%,53%,13.0,10.0,4.0,0.0,5.0,6.0,17.0,22.0,4.0,3.0,1.0,2.0,28.0,40.0,0.0,3.0,0,0,6.0,2.0,H,21.0,15.0,,,4.0,4.0,,,338.0,361.0,17.0,19.0,94.0,131.0,30.0,63.0,217.0,241.0,,,,
figOSTUT,09.10.2022 16:15,Sudtirol,Benevento,1,1,40%,60%,8.0,10.0,4.0,2.0,3.0,4.0,14.0,20.0,6.0,3.0,2.0,0.0,25.0,20.0,1.0,3.0,0,0,2.0,5.0,D,17.0,15.0,,,1.0,4.0,,,333.0,525.0,14.0,16.0,101.0,114.0,44.0,31.0,258.0,444.0,,,,
Sv27WBV4,08.10.2022 16:15,Frosinone,Spal,2,0,46%,54%,16.0,10.0,7.0,2.0,7.0,4.0,12.0,14.0,5.0,7.0,1.0,2.0,19.0,22.0,2.0,5.0,0,1,4.0,1.0,H,13.0,10.0,,,2.0,4.0,,,360.0,430.0,8.0,20.0,84.0,89.0,48.0,33.0,289.0,350.0,,,,
CS3JT9FN,08.10.2022 16:15,Reggio Calabria,Cosenza,3,0,53%,47%,17.0,6.0,7.0,0.0,6.0,3.0,14.0,10.0,4.0,8.0,1.0,1.0,20.0,17.0,0.0,4.0,0,1,0.0,3.0,H,9.0,13.0,,,4.0,3.0,,,410.0,367.0,12.0,17.0,85.0,97.0,55.0,24.0,346.0,298.0,,,,
xj9fZDon,08.10.2022 14:00,Ascoli,Modena,1,2,50%,50%,16.0,13.0,3.0,5.0,8.0,7.0,19.0,15.0,6.0,4.0,1.0,2.0,20.0,21.0,3.0,2.0,1,0,2.0,2.0,A,14.0,17.0,,,5.0,1.0,,,372.0,382.0,14.0,17.0,95.0,103.0,46.0,50.0,270.0,290.0,,,,
WC8bYX0h,08.10.2022 14:00,Brescia,Cittadella,1,1,49%,51%,7.0,8.0,2.0,4.0,4.0,3.0,22.0,19.0,2.0,4.0,2.0,1.0,28.0,31.0,3.0,1.0,0,0,1.0,4.0,D,17.0,19.0,,,1.0,1.0,,,340.0,339.0,12.0,7.0,89.0,125.0,21.0,54.0,210.0,213.0,,,,
0h0FUk0H,08.10.2022 14:00,Pisa,Parma,0,0,46%,54%,11.0,19.0,2.0,7.0,7.0,7.0,8.0,11.0,6.0,5.0,2.0,3.0,26.0,27.0,7.0,2.0,0,0,2.0,1.0,D,9.0,5.0,,,2.0,5.0,,,380.0,445.0,26.0,14.0,94.0,135.0,39.0,73.0,287.0,360.0,,,,
d0ujOmwo,08.10.2022 14:00,Ternana,Palermo,3,0,48%,52%,12.0,6.0,5.0,0.0,6.0,5.0,11.0,15.0,7.0,2.0,5.0,0.0,24.0,22.0,0.0,2.0,0,0,2.0,3.0,H,10.0,11.0,,,1.0,1.0,,,345.0,371.0,9.0,7.0,97.0,99.0,26.0,36.0,235.0,270.0,,,,
pGYXnXFo,08.10.2022 14:00,Venezia,Bari,1,2,63%,37%,11.0,16.0,3.0,5.0,6.0,4.0,8.0,13.0,9.0,8.0,0.0,1.0,15.0,18.0,3.0,2.0,0,0,2.0,3.0,A,14.0,7.0,,,2.0,7.0,,,506.0,303.0,13.0,20.0,108.0,77.0,63.0,37.0,444.0,240.0,,,,
6V0BVVpB,07.10.2022 20:30,Genoa,Cagliari,0,0,59%,41%,15.0,7.0,5.0,0.0,4.0,6.0,19.0,17.0,5.0,2.0,5.0,3.0,14.0,20.0,0.0,5.0,0,0,3.0,3.0,D,13.0,16.0,,,6.0,1.0,,,507.0,347.0,14.0,15.0,133.0,87.0,41.0,25.0,409.0,243.0,,,,
63Qixs2Q,02.10.2022 16:15,Benevento,Ascoli,1,1,50%,50%,7.0,16.0,3.0,4.0,1.0,9.0,26.0,14.0,7.0,5.0,1.0,2.0,15.0,17.0,3.0,2.0,0,0,2.0,5.0,D,13.0,22.0,,,3.0,3.0,,,344.0,358.0,15.0,15.0,107.0,87.0,36.0,48.0,253.0,257.0,,,,
O82rSdvJ,01.10.2022 16:15,Perugia,Pisa,1,3,59%,41%,11.0,13.0,3.0,8.0,5.0,3.0,14.0,23.0,5.0,1.0,4.0,1.0,38.0,18.0,5.0,2.0,0,0,3.0,2.0,A,21.0,13.0,,,3.0,2.0,,,351.0,261.0,9.0,15.0,117.0,94.0,66.0,25.0,241.0,160.0,,,,
lSVnwNnK,01.10.2022 14:00,Bari,Brescia,6,2,44%,56%,17.0,9.0,7.0,3.0,6.0,5.0,19.0,14.0,3.0,6.0,2.0,1.0,12.0,12.0,1.0,1.0,0,0,2.0,5.0,H,11.0,18.0,,,4.0,1.0,,,336.0,423.0,16.0,21.0,76.0,110.0,28.0,46.0,281.0,367.0,,,,
8CCJX0As,01.10.2022 14:00,Cagliari,Venezia,1,4,63%,37%,17.0,15.0,3.0,8.0,8.0,5.0,24.0,16.0,6.0,3.0,1.0,1.0,20.0,16.0,4.0,2.0,0,0,3.0,2.0,A,12.0,15.0,,,6.0,2.0,,,567.0,332.0,9.0,17.0,140.0,69.0,41.0,27.0,486.0,250.0,,,,
2ZBNWKPm,01.10.2022 14:00,Cittadella,Ternana,0,2,53%,47%,13.0,10.0,2.0,5.0,6.0,5.0,21.0,30.0,2.0,5.0,0.0,1.0,46.0,31.0,3.0,2.0,0,0,6.0,7.0,A,24.0,12.0,,,5.0,0.0,,,338.0,309.0,16.0,16.0,96.0,95.0,58.0,38.0,207.0,181.0,,,,
b15WUbf0,01.10.2022 14:00,Modena,Reggio Calabria,1,0,40%,60%,6.0,16.0,3.0,4.0,2.0,8.0,18.0,32.0,0.0,6.0,1.0,6.0,17.0,26.0,4.0,2.0,0,0,3.0,3.0,H,20.0,8.0,,,1.0,4.0,,,298.0,454.0,14.0,15.0,69.0,104.0,35.0,56.0,231.0,373.0,,,,
xh4zUI96,01.10.2022 14:00,Palermo,Sudtirol,0,1,63%,37%,21.0,13.0,3.0,5.0,9.0,3.0,29.0,20.0,6.0,4.0,2.0,0.0,17.0,14.0,4.0,3.0,0,0,4.0,6.0,A,15.0,18.0,,,9.0,5.0,,,497.0,298.0,9.0,18.0,127.0,80.0,86.0,36.0,410.0,193.0,,,,
pI3vTxPC,01.10.2022 14:00,Parma,Frosinone,2,1,47%,53%,8.0,15.0,4.0,4.0,3.0,5.0,25.0,20.0,3.0,7.0,2.0,6.0,24.0,33.0,3.0,2.0,1,0,6.0,6.0,H,18.0,20.0,,,1.0,6.0,,,297.0,323.0,17.0,19.0,94.0,82.0,47.0,50.0,217.0,239.0,,,,
On5jzfWu,01.10.2022 14:00,Spal,Genoa,0,2,47%,53%,9.0,10.0,1.0,5.0,4.0,4.0,21.0,21.0,5.0,3.0,7.0,4.0,30.0,26.0,3.0,1.0,1,0,3.0,3.0,A,14.0,16.0,,,4.0,1.0,,,409.0,461.0,17.0,11.0,83.0,133.0,24.0,59.0,306.0,366.0,,,,
GxGRVvuf,30.09.2022 20:30,Cosenza,Como,3,1,36%,64%,7.0,17.0,3.0,3.0,0.0,11.0,17.0,17.0,5.0,5.0,3.0,1.0,23.0,40.0,2.0,0.0,0,1,3.0,3.0,H,17.0,16.0,,,4.0,3.0,,,261.0,448.0,26.0,20.0,55.0,124.0,30.0,82.0,163.0,355.0,,,,
dYr1FJfD,18.09.2022 16:15,Ternana,Perugia,1,0,51%,49%,14.0,11.0,3.0,4.0,6.0,4.0,19.0,14.0,5.0,5.0,0.0,1.0,29.0,29.0,4.0,2.0,0,0,3.0,2.0,H,14.0,18.0,,,5.0,3.0,,,342.0,325.0,11.0,18.0,100.0,99.0,49.0,49.0,241.0,214.0,,,,
xYykILAf,17.09.2022 16:15,Genoa,Modena,1,0,65%,35%,12.0,8.0,5.0,2.0,4.0,4.0,32.0,22.0,6.0,2.0,2.0,2.0,20.0,27.0,2.0,4.0,0,0,1.0,6.0,H,17.0,24.0,,,3.0,2.0,,,494.0,260.0,19.0,22.0,153.0,91.0,50.0,38.0,396.0,167.0,,,,
G0h6Qq3E,17.09.2022 14:00,Ascoli,Parma,1,3,56%,44%,16.0,10.0,4.0,4.0,7.0,3.0,16.0,18.0,3.0,0.0,3.0,1.0,27.0,27.0,1.0,3.0,0,0,4.0,4.0,A,15.0,16.0,,,5.0,3.0,,,478.0,377.0,21.0,17.0,116.0,123.0,43.0,44.0,339.0,256.0,,,,
OQeEONXQ,17.09.2022 14:00,Cagliari,Bari,0,1,59%,41%,9.0,2.0,1.0,1.0,7.0,1.0,26.0,23.0,1.0,0.0,1.0,4.0,36.0,24.0,0.0,1.0,0,1,3.0,1.0,A,23.0,14.0,,,1.0,0.0,,,512.0,353.0,14.0,21.0,141.0,63.0,51.0,15.0,440.0,282.0,,,,
U7YtKstr,17.09.2022 14:00,Como,Spal,3,3,37%,63%,13.0,18.0,6.0,7.0,4.0,6.0,16.0,15.0,4.0,6.0,2.0,1.0,26.0,21.0,4.0,3.0,0,0,4.0,4.0,D,15.0,15.0,,,3.0,5.0,,,270.0,471.0,18.0,17.0,88.0,120.0,20.0,46.0,203.0,394.0,,,,
8bXpJ1el,17.09.2022 14:00,Frosinone,Palermo,1,0,47%,53%,14.0,13.0,3.0,3.0,8.0,9.0,14.0,17.0,3.0,1.0,1.0,2.0,21.0,23.0,3.0,2.0,0,0,4.0,4.0,H,16.0,12.0,,,3.0,1.0,,,331.0,363.0,11.0,16.0,98.0,76.0,42.0,45.0,249.0,269.0,,,,
GOzgHuQ0,17.09.2022 14:00,Reggio Calabria,Cittadella,3,0,48%,52%,8.0,6.0,3.0,2.0,3.0,3.0,16.0,24.0,2.0,3.0,4.0,1.0,35.0,21.0,2.0,0.0,0,0,3.0,4.0,H,17.0,18.0,,,2.0,1.0,,,321.0,355.0,13.0,18.0,94.0,119.0,55.0,28.0,209.0,250.0,,,,
bmQcGau7,17.09.2022 14:00,Sudtirol,Cosenza,1,1,32%,68%,19.0,12.0,8.0,6.0,6.0,2.0,15.0,10.0,6.0,1.0,1.0,0.0,24.0,20.0,5.0,7.0,0,0,3.0,1.0,D,11.0,13.0,,,5.0,4.0,,,242.0,531.0,19.0,14.0,83.0,120.0,56.0,38.0,166.0,463.0,,,,
AyXrv3XD,17.09.2022 14:00,Venezia,Pisa,1,1,64%,36%,18.0,6.0,4.0,2.0,12.0,4.0,13.0,9.0,10.0,1.0,0.0,2.0,21.0,23.0,1.0,3.0,0,1,3.0,5.0,D,10.0,11.0,,,2.0,0.0,,,565.0,320.0,16.0,15.0,111.0,102.0,52.0,38.0,466.0,223.0,,,,
ANiAP3IK,16.09.2022 20:30,Brescia,Benevento,1,0,54%,46%,14.0,10.0,4.0,4.0,7.0,3.0,11.0,12.0,5.0,5.0,1.0,0.0,22.0,19.0,4.0,3.0,0,0,3.0,6.0,H,11.0,11.0,,,3.0,3.0,,,431.0,372.0,9.0,13.0,93.0,95.0,38.0,39.0,355.0,279.0,,,,
xAg2RPm8,11.09.2022 16:15,Spal,Venezia,2,0,47%,53%,16.0,14.0,7.0,6.0,6.0,7.0,15.0,10.0,0.0,6.0,1.0,1.0,20.0,31.0,6.0,5.0,0,1,2.0,4.0,H,9.0,14.0,,,3.0,1.0,,,366.0,412.0,21.0,11.0,124.0,95.0,47.0,39.0,273.0,301.0,,,,
bRlN3Me1,10.09.2022 16:15,Perugia,Ascoli,1,0,31%,69%,15.0,7.0,6.0,2.0,8.0,2.0,15.0,18.0,6.0,2.0,0.0,1.0,22.0,34.0,2.0,5.0,0,0,2.0,4.0,H,18.0,14.0,,,1.0,3.0,,,219.0,498.0,18.0,6.0,85.0,114.0,38.0,44.0,118.0,393.0,,,,
GvHVD6J8,10.09.2022 14:00,Benevento,Cagliari,0,2,47%,53%,13.0,9.0,6.0,3.0,5.0,4.0,16.0,13.0,7.0,4.0,3.0,2.0,21.0,15.0,1.0,6.0,0,1,3.0,3.0,A,10.0,14.0,,,2.0,2.0,,,353.0,435.0,11.0,5.0,112.0,92.0,63.0,25.0,287.0,355.0,,,,
b36zDQYE,10.09.2022 14:00,Cittadella,Frosinone,1,0,55%,45%,14.0,12.0,2.0,4.0,10.0,6.0,19.0,17.0,2.0,3.0,3.0,1.0,24.0,28.0,4.0,1.0,0,0,3.0,2.0,H,14.0,19.0,,,2.0,2.0,,,382.0,311.0,20.0,18.0,104.0,96.0,56.0,40.0,277.0,203.0,,,,
xf5vCplL,10.09.2022 14:00,Como,Sudtirol,0,2,67%,33%,16.0,17.0,4.0,6.0,7.0,8.0,7.0,12.0,7.0,5.0,2.0,0.0,22.0,20.0,4.0,4.0,1,0,0.0,2.0,A,11.0,7.0,,,5.0,3.0,,,512.0,246.0,11.0,17.0,121.0,78.0,59.0,44.0,439.0,177.0,,,,
6T9rB43R,10.09.2022 14:00,Cosenza,Bari,0,1,42%,58%,7.0,18.0,1.0,4.0,5.0,10.0,9.0,13.0,3.0,3.0,0.0,0.0,18.0,17.0,3.0,1.0,1,0,5.0,3.0,A,14.0,9.0,,,1.0,4.0,,,317.0,429.0,11.0,28.0,90.0,89.0,37.0,36.0,251.0,371.0,,,,
8xdA6OBr,10.09.2022 14:00,Modena,Brescia,1,3,48%,52%,12.0,12.0,4.0,7.0,7.0,2.0,14.0,11.0,10.0,3.0,2.0,0.0,27.0,19.0,4.0,3.0,0,0,2.0,2.0,A,10.0,14.0,,,1.0,3.0,,,360.0,405.0,18.0,21.0,111.0,101.0,62.0,41.0,277.0,311.0,,,,
44kJ42te,10.09.2022 14:00,Parma,Ternana,2,3,61%,39%,21.0,7.0,4.0,4.0,12.0,2.0,17.0,15.0,5.0,2.0,0.0,3.0,23.0,19.0,1.0,2.0,0,0,1.0,2.0,A,15.0,16.0,,,5.0,1.0,,,478.0,310.0,18.0,29.0,129.0,82.0,47.0,18.0,386.0,215.0,,,,
xImR2tB7,10.09.2022 14:00,Pisa,Reggio Calabria,0,1,50%,50%,12.0,9.0,2.0,3.0,7.0,2.0,12.0,21.0,7.0,2.0,4.0,3.0,35.0,24.0,2.0,2.0,0,0,3.0,2.0,A,17.0,9.0,,,3.0,4.0,,,388.0,389.0,15.0,11.0,108.0,78.0,52.0,44.0,294.0,286.0,,,,
j1oF5rRl,09.09.2022 20:30,Palermo,Genoa,1,0,35%,65%,10.0,13.0,6.0,5.0,4.0,5.0,20.0,21.0,2.0,7.0,1.0,4.0,16.0,27.0,5.0,5.0,0,0,3.0,4.0,H,14.0,14.0,,,0.0,3.0,,,255.0,479.0,14.0,12.0,59.0,109.0,32.0,44.0,180.0,394.0,,,,
CAQuiqCe,04.09.2022 16:15,Sudtirol,Pisa,2,1,31%,69%,7.0,12.0,6.0,1.0,0.0,9.0,21.0,21.0,7.0,5.0,1.0,0.0,16.0,24.0,0.0,4.0,0,0,3.0,2.0,H,19.0,23.0,,,1.0,2.0,,,199.0,455.0,14.0,19.0,63.0,115.0,41.0,60.0,128.0,390.0,,,,
GrXWh5sq,03.09.2022 16:15,Genoa,Parma,3,3,55%,45%,13.0,10.0,5.0,4.0,3.0,4.0,14.0,18.0,4.0,5.0,7.0,4.0,13.0,20.0,1.0,2.0,1,0,4.0,4.0,D,11.0,12.0,,,5.0,2.0,,,379.0,302.0,18.0,22.0,73.0,65.0,43.0,42.0,305.0,221.0,,,,
U9wk1TZ2,03.09.2022 14:00,Ascoli,Cittadella,0,0,58%,42%,9.0,14.0,3.0,2.0,5.0,8.0,32.0,21.0,2.0,5.0,0.0,2.0,15.0,26.0,2.0,3.0,1,2,4.0,6.0,D,14.0,22.0,,,1.0,4.0,,,438.0,304.0,7.0,14.0,113.0,72.0,27.0,33.0,358.0,219.0,,,,
Ophh0mk9,03.09.2022 14:00,Bari,Spal,2,2,43%,57%,15.0,18.0,7.0,5.0,6.0,8.0,22.0,21.0,7.0,5.0,1.0,1.0,15.0,21.0,3.0,5.0,0,0,2.0,3.0,D,13.0,14.0,,,2.0,5.0,,,330.0,442.0,15.0,19.0,68.0,115.0,37.0,50.0,261.0,366.0,,,,
2yida74F,03.09.2022 14:00,Brescia,Perugia,2,1,63%,37%,18.0,16.0,6.0,4.0,8.0,4.0,23.0,23.0,4.0,5.0,1.0,0.0,25.0,32.0,3.0,4.0,0,0,4.0,2.0,H,15.0,19.0,,,4.0,8.0,,,458.0,273.0,12.0,9.0,99.0,114.0,35.0,42.0,350.0,153.0,,,,
b3p5coZR,03.09.2022 14:00,Frosinone,Como,2,0,48%,52%,23.0,11.0,9.0,2.0,10.0,4.0,15.0,25.0,8.0,5.0,0.0,0.0,26.0,18.0,2.0,7.0,0,0,1.0,3.0,H,19.0,11.0,,,4.0,5.0,,,383.0,425.0,15.0,22.0,119.0,82.0,59.0,36.0,303.0,338.0,,,,
fZVzhPdk,03.09.2022 14:00,Reggio Calabria,Palermo,3,0,41%,59%,10.0,11.0,3.0,3.0,2.0,6.0,16.0,25.0,2.0,8.0,5.0,3.0,19.0,15.0,3.0,0.0,1,1,3.0,2.0,H,14.0,10.0,,,5.0,2.0,,,312.0,437.0,13.0,13.0,41.0,117.0,32.0,62.0,249.0,369.0,,,,
j1Pqj3R1,03.09.2022 14:00,Ternana,Cosenza,1,1,42%,58%,11.0,3.0,4.0,1.0,4.0,1.0,22.0,23.0,4.0,1.0,1.0,1.0,22.0,20.0,0.0,3.0,1,0,3.0,5.0,D,16.0,15.0,,,3.0,1.0,,,300.0,423.0,10.0,11.0,87.0,98.0,33.0,31.0,231.0,338.0,,,,
44DREn42,03.09.2022 14:00,Venezia,Benevento,0,2,56%,44%,9.0,13.0,3.0,4.0,3.0,3.0,18.0,31.0,6.0,9.0,3.0,2.0,22.0,19.0,2.0,3.0,0,0,2.0,3.0,A,20.0,9.0,,,3.0,6.0,,,459.0,357.0,10.0,22.0,80.0,96.0,47.0,38.0,370.0,264.0,,,,
p0t1bRJL,02.09.2022 20:30,Cagliari,Modena,1,0,55%,45%,23.0,14.0,10.0,1.0,10.0,11.0,16.0,8.0,8.0,4.0,1.0,1.0,20.0,32.0,1.0,9.0,0,0,2.0,2.0,H,8.0,15.0,,,3.0,2.0,,,438.0,366.0,13.0,16.0,109.0,95.0,77.0,57.0,353.0,280.0,,,,
bTDXZVJ6,29.08.2022 20:45,Como,Brescia,0,1,41%,59%,11.0,24.0,5.0,8.0,5.0,7.0,23.0,17.0,3.0,5.0,4.0,2.0,28.0,17.0,7.0,5.0,1,0,3.0,1.0,A,13.0,21.0,,,1.0,9.0,,,319.0,466.0,13.0,10.0,82.0,125.0,36.0,60.0,223.0,388.0,,,,
KxFTzC40,28.08.2022 20:45,Benevento,Frosinone,2,1,49%,51%,7.0,11.0,4.0,6.0,1.0,2.0,17.0,16.0,5.0,5.0,2.0,2.0,19.0,16.0,5.0,2.0,0,0,3.0,4.0,H,14.0,17.0,,,2.0,3.0,,,338.0,351.0,11.0,17.0,104.0,87.0,27.0,30.0,235.0,255.0,,,,
nkfSeDtQ,28.08.2022 20:45,Cittadella,Venezia,1,1,43%,57%,16.0,9.0,3.0,2.0,8.0,3.0,18.0,25.0,6.0,0.0,2.0,1.0,29.0,22.0,1.0,2.0,0,0,4.0,2.0,D,23.0,17.0,,,5.0,4.0,,,301.0,421.0,26.0,18.0,122.0,97.0,47.0,16.0,211.0,324.0,,,,
6Zzaji4m,28.08.2022 20:45,Parma,Cosenza,1,0,55%,45%,15.0,6.0,5.0,1.0,4.0,4.0,11.0,22.0,7.0,3.0,1.0,2.0,22.0,36.0,1.0,4.0,0,0,5.0,1.0,H,21.0,9.0,,,6.0,1.0,,,418.0,343.0,21.0,22.0,124.0,88.0,38.0,27.0,328.0,256.0,,,,
fe7tY9lJ,28.08.2022 20:45,Perugia,Bari,1,3,51%,49%,22.0,10.0,8.0,6.0,10.0,4.0,16.0,19.0,9.0,3.0,3.0,0.0,24.0,19.0,3.0,7.0,1,1,5.0,4.0,A,16.0,16.0,,,4.0,0.0,,,328.0,332.0,12.0,7.0,111.0,68.0,64.0,19.0,241.0,236.0,,,,
0dz3kBJg,28.08.2022 20:45,Pisa,Genoa,0,1,58%,42%,15.0,12.0,4.0,6.0,8.0,4.0,11.0,12.0,3.0,4.0,1.0,1.0,30.0,28.0,5.0,4.0,1,0,4.0,2.0,A,10.0,10.0,,,3.0,2.0,,,431.0,312.0,11.0,33.0,108.0,104.0,43.0,29.0,328.0,198.0,,,,
8beOdgRJ,28.08.2022 20:45,Reggio Calabria,Sudtirol,4,0,51%,49%,15.0,6.0,9.0,1.0,4.0,1.0,16.0,13.0,3.0,4.0,0.0,0.0,12.0,19.0,1.0,5.0,0,1,2.0,4.0,H,13.0,16.0,,,2.0,4.0,,,467.0,436.0,6.0,13.0,110.0,68.0,53.0,23.0,403.0,366.0,,,,
SrxeiXls,27.08.2022 20:45,Modena,Ternana,4,1,53%,47%,15.0,5.0,5.0,3.0,7.0,2.0,9.0,13.0,3.0,2.0,2.0,1.0,17.0,20.0,2.0,1.0,0,0,3.0,0.0,H,11.0,9.0,,,3.0,0.0,,,477.0,429.0,19.0,11.0,87.0,112.0,36.0,39.0,387.0,339.0,,,,
th3xZkZC,27.08.2022 20:45,Palermo,Ascoli,2,3,53%,47%,11.0,9.0,7.0,5.0,4.0,3.0,23.0,11.0,12.0,2.0,1.0,3.0,15.0,21.0,2.0,5.0,1,0,3.0,3.0,A,10.0,20.0,,,0.0,1.0,,,397.0,370.0,10.0,8.0,90.0,81.0,58.0,21.0,330.0,291.0,,,,
